receiveSendTime, messageID, generationDeltaTime, longitude, latitude, semiMajorOrientation, semiMajorConfidence, semiMinorConfidence, altitude, altitudeConfidence, headingValue, headingConfidence, speedValue, speedConfidence, driveDirection, last_rssi, min_rssi, max_rssi 
621780609375443, 206, 63736, 75730070, 503641260, 900, 59, 42, 12219, 14, 2375, 10, 416, 1, 0, 
621780610375681, 130, 64736, 75729620, 503641070, 900, 57, 42, 12219, 14, 2369, 10, 416, 1, 0, 
621780611375919, 77, 201, 75729250, 503640890, 900, 57, 42, 12219, 14, 2334, 10, 411, 1, 0, 
621780612376192, 251, 1201, 75728820, 503640700, 900, 57, 42, 12210, 14, 2359, 10, 410, 1, 0, 
621780613376454, 199, 2201, 75728390, 503640510, 900, 57, 42, 12210, 14, 2349, 10, 417, 1, 0, 
621780614376708, 21, 3201, 75727500, 503640110, 900, 57, 43, 12210, 14, 2417, 10, 242, 1, 0, 
621780615376952, 157, 4202, 75727330, 503640200, 900, 57, 44, 12210, 14, 3385, 10, 148, 1, 0, 
621780616377173, 122, 5202, 75727380, 503640280, 900, 57, 44, 12200, 14, 126, 10, 137, 1, 0, 
621780617377482, 67, 6202, 75727450, 503640310, 900, 57, 44, 12200, 14, 126, 10, 137, 1, 0, 
621780618377846, 159, 7202, 75727540, 503640330, 900, 57, 44, 12200, 14, 772, 10, 167, 1, 0, 
621780619378191, 170, 8203, 75727540, 503640330, 900, 57, 44, 12200, 14, 772, 10, 167, 1, 0, 
621780620378355, 49, 9203, 75727540, 503640330, 900, 57, 44, 12200, 14, 772, 10, 167, 1, 0, 
621780621378792, 203, 10203, 75727540, 503640330, 900, 57, 44, 12200, 14, 772, 10, 167, 1, 0, 
621780622379198, 196, 11204, 75727540, 503640330, 900, 57, 44, 12200, 14, 772, 10, 167, 1, 0, 
621780623379339, 36, 12204, 75728730, 503640730, 900, 57, 44, 12190, 14, 488, 10, 78, 1, 0, 
621780624380296, 10, 13204, 75728730, 503640730, 900, 57, 44, 12190, 14, 488, 10, 78, 1, 0, 
621780625379847, 72, 14204, 75729080, 503640910, 900, 56, 42, 12200, 14, 567, 10, 282, 1, 0, 
621780626380073, 94, 15205, 75729080, 503640910, 900, 56, 42, 12200, 14, 567, 10, 282, 1, 0, 
621780627380342, 244, 16205, 75729850, 503641160, 900, 57, 41, 12200, 14, 647, 10, 346, 1, 0, 
621780628380535, 79, 17205, 75729850, 503641160, 900, 57, 41, 12200, 14, 647, 10, 346, 1, 0, 
621780629380809, 181, 18205, 75731010, 503641580, 900, 57, 41, 12210, 14, 615, 10, 408, 1, 0, 
621780630381052, 49, 19206, 75732490, 503642080, 900, 57, 40, 12219, 14, 599, 10, 424, 1, 0, 
621780631383259, 233, 20206, 75733150, 503642350, 900, 57, 39, 12230, 14, 567, 10, 424, 1, 0, 
621780632381752, 254, 21206, 75733540, 503642530, 900, 57, 39, 12230, 14, 551, 10, 429, 1, 0, 
621780633382000, 227, 22207, 75733940, 503642700, 900, 57, 39, 12230, 14, 563, 10, 429, 1, 0, 
621780634382256, 63, 23207, 75734330, 503642880, 900, 57, 39, 12240, 14, 546, 10, 433, 1, 0, 
621780635382523, 201, 24207, 75734430, 503642920, 900, 57, 39, 12240, 14, 546, 10, 433, 1, 0, 
621780636382799, 152, 25207, 75735210, 503643250, 900, 57, 39, 12250, 14, 579, 10, 415, 1, 0, 
621780637383073, 142, 26208, 75735300, 503643290, 900, 57, 40, 12250, 14, 552, 10, 409, 1, 0, 
621780638383341, 10, 27208, 75735740, 503643500, 900, 57, 40, 12260, 14, 552, 10, 409, 1, 0, 
621780639412214, 72, 28236, 75736630, 503643700, 900, 56, 40, 12269, 14, 558, 10, 354, 1, 0, 
621780640411838, 159, 29236, 75736690, 503643650, 900, 56, 41, 12269, 14, 558, 10, 354, 1, 0, 
621780641412075, 104, 30237, 75736560, 503643440, 900, 56, 41, 12269, 14, 2157, 10, 182, 1, 0, 
621780642412337, 102, 31237, 75736380, 503643310, 900, 56, 42, 12269, 14, 2227, 10, 195, 1, 0, 
621780643412583, 76, 32237, 75736140, 503643230, 900, 55, 42, 12269, 14, 2227, 10, 195, 1, 0, 
621780644412840, 119, 33237, 75735940, 503643190, 900, 56, 42, 12269, 14, 2227, 10, 195, 1, 0, 
621780645413118, 140, 34238, 75735520, 503643130, 900, 56, 42, 12269, 14, 2612, 10, 262, 1, 0, 
621780646413367, 118, 35238, 75735220, 503643040, 900, 56, 43, 12269, 14, 2458, 10, 288, 1, 0, 
621780647413624, 149, 36238, 75735130, 503643020, 900, 56, 43, 12269, 14, 2458, 10, 288, 1, 0, 
621780648413940, 241, 37239, 75734790, 503642910, 900, 56, 43, 12269, 14, 2458, 10, 288, 1, 0, 
621780649414171, 246, 38239, 75734140, 503642690, 900, 56, 43, 12269, 14, 2427, 10, 375, 1, 0, 
621780650414538, 135, 39239, 75734140, 503642690, 900, 56, 43, 12269, 14, 2427, 10, 375, 1, 0, 
621780651414675, 91, 40239, 75733050, 503642290, 900, 56, 43, 12269, 14, 2400, 10, 414, 1, 0, 
621780652414917, 134, 41240, 75732890, 503642230, 900, 56, 43, 12269, 14, 2399, 10, 408, 1, 0, 
621780653415173, 186, 42240, 75732070, 503641890, 900, 56, 43, 12269, 14, 2382, 10, 430, 1, 0, 
621780654415542, 18, 43240, 75732070, 503641890, 900, 56, 43, 12269, 14, 2382, 10, 430, 1, 0, 
621780655415777, 50, 44240, 75731360, 503641620, 900, 56, 42, 12269, 14, 2387, 10, 450, 1, 0, 
621780656416054, 199, 45241, 75730600, 503641330, 900, 56, 43, 12260, 14, 2382, 10, 443, 1, 0, 
621780657416302, 166, 46241, 75730600, 503641330, 900, 56, 43, 12260, 14, 2382, 10, 443, 1, 0, 
621780658416571, 82, 47241, 75729440, 503640870, 900, 56, 42, 12260, 14, 2379, 10, 445, 1, 0, 
621780659416819, 143, 48241, 75728770, 503640580, 900, 56, 42, 12250, 14, 2371, 10, 438, 1, 0, 
621780660417078, 224, 49242, 75728770, 503640580, 900, 56, 42, 12250, 14, 2371, 10, 438, 1, 0, 
621780661417344, 159, 50242, 75728770, 503640580, 900, 56, 42, 12250, 14, 2371, 10, 438, 1, 0, 
621780662418608, 22, 51243, 75728020, 503640470, 900, 56, 42, 12240, 14, 3578, 10, 137, 1, 0, 
621780663418493, 87, 52243, 75728020, 503640470, 900, 56, 42, 12240, 14, 3578, 10, 137, 1, 0, 
621780664418732, 67, 53243, 75728190, 503640600, 900, 56, 43, 12240, 14, 378, 10, 165, 1, 0, 
621780665419018, 183, 54244, 75728560, 503640670, 900, 57, 43, 12240, 14, 807, 10, 195, 1, 0, 
621780666419263, 246, 55244, 75728560, 503640670, 900, 57, 43, 12240, 14, 807, 10, 195, 1, 0, 
621780667419556, 158, 56244, 75729110, 503640860, 900, 56, 43, 12240, 14, 614, 10, 321, 1, 0, 
621780668419806, 247, 57244, 75729830, 503641140, 900, 56, 42, 12240, 14, 576, 10, 408, 1, 0, 
621780669420056, 67, 58245, 75729830, 503641140, 900, 56, 42, 12240, 14, 576, 10, 408, 1, 0, 
621780670420330, 4, 59245, 75730780, 503641490, 900, 56, 42, 12240, 14, 621, 10, 433, 1, 0, 
621780671420611, 216, 60245, 75732310, 503642060, 900, 56, 40, 12240, 14, 606, 10, 452, 1, 0, 
621780672420877, 223, 61245, 75732800, 503642250, 900, 56, 40, 12240, 14, 606, 10, 452, 1, 0, 
